"Alter1_ID","Alter2_ID","Weight","Ego_ID"
"ILYN_PAYNE","YOREN",4,"JOFFREY"
"LITTLEFINGER","YOREN",2,"JOFFREY"
"MARILLION","YOREN",2,"JOFFREY"
"NED","YOREN",15,"JOFFREY"
"PYCELLE","YOREN",2,"JOFFREY"
"SANSA","YOREN",4,"JOFFREY"
"TYRION","YOREN",22,"JOFFREY"
"VARYS","YOREN",3,"JOFFREY"
"MERYN_TRANT","BOROS",2,"JOFFREY"
"CATELYN","DAVOS",2,"JOFFREY"
"CERSEI","DAVOS",2,"JOFFREY"
"LORAS","DAVOS",2,"JOFFREY"
"RENLY","DAVOS",12,"JOFFREY"
"ROBB","DAVOS",4,"JOFFREY"
"ROBERT","DAVOS",2,"JOFFREY"
"STANNIS","DAVOS",188,"JOFFREY"
"MERYN_TRANT","DONTOS",4,"JOFFREY"
"SANSA","DONTOS",2,"JOFFREY"
"CERSEI","MANDON",3,"JOFFREY"
"TYRION","MANDON",8,"JOFFREY"
"BRONN","MARGAERY",2,"JOFFREY"
"CATELYN","MARGAERY",5,"JOFFREY"
"CERSEI","MARGAERY",33,"JOFFREY"
"LITTLEFINGER","MARGAERY",28,"JOFFREY"
"LORAS","MARGAERY",44,"JOFFREY"
"PYCELLE","MARGAERY",2,"JOFFREY"
"RENLY","MARGAERY",39,"JOFFREY"
"SANSA","MARGAERY",63,"JOFFREY"
"STANNIS","MARGAERY",2,"JOFFREY"
"TYRION","MARGAERY",5,"JOFFREY"
"TYWIN","MARGAERY",6,"JOFFREY"
"CERSEI","MATTHOS",2,"JOFFREY"
"JAIME","MATTHOS",3,"JOFFREY"
"ROBERT","MATTHOS",2,"JOFFREY"
"STANNIS","MATTHOS",21,"JOFFREY"
"DAVOS","MATTHOS",59,"JOFFREY"
"BRONN","PODRICK",23,"JOFFREY"
"CERSEI","PODRICK",6,"JOFFREY"
"HOUND","PODRICK",4,"JOFFREY"
"JANOS","PODRICK",3,"JOFFREY"
"LITTLEFINGER","PODRICK",2,"JOFFREY"
"MERYN_TRANT","PODRICK",3,"JOFFREY"
"PYCELLE","PODRICK",3,"JOFFREY"
"SANSA","PODRICK",2,"JOFFREY"
"SHAE","PODRICK",6,"JOFFREY"
"TYRION","PODRICK",73,"JOFFREY"
"VARYS","PODRICK",10,"JOFFREY"
"MANDON","PODRICK",6,"JOFFREY"
"BRONN","OLENNA",2,"JOFFREY"
"CERSEI","OLENNA",24,"JOFFREY"
"LORAS","OLENNA",10,"JOFFREY"
"PYCELLE","OLENNA",2,"JOFFREY"
"RENLY","OLENNA",2,"JOFFREY"
"ROBERT","OLENNA",3,"JOFFREY"
"SANSA","OLENNA",30,"JOFFREY"
"TYRION","OLENNA",31,"JOFFREY"
"TYWIN","OLENNA",35,"JOFFREY"
"VARYS","OLENNA",38,"JOFFREY"
"MARGAERY","OLENNA",21,"JOFFREY"
"PODRICK","OLENNA",3,"JOFFREY"
"ARYA","BRAN",5,"JON"
"BRAN","BRANDON_STARK",2,"JON"
"ARYA","CATELYN",14,"JON"
"BENJEN","CATELYN",2,"JON"
"BRAN","CATELYN",44,"JON"
"BRANDON_STARK","CATELYN",5,"JON"
"ARYA","CERSEI",20,"JON"
"BENJEN","CERSEI",2,"JON"
"BRAN","CERSEI",4,"JON"
"CATELYN","CERSEI",22,"JON"
"ALLISER_THORNE","GRENN",7,"JON"
"DAREON","GRENN",2,"JON"
"BRAN","HODOR",78,"JON"
"ARYA","JAIME",3,"JON"
"BRAN","JAIME",9,"JON"
"CATELYN","JAIME",61,"JON"
"CERSEI","JAIME",69,"JON"
"ALLISER_THORNE","JEOR",9,"JON"
"BENJEN","JEOR",2,"JON"
"CERSEI","JEOR",2,"JON"
"DAREON","JEOR",2,"JON"
"GRENN","JEOR",11,"JON"
"ARYA","JOFFREY",33,"JON"
"BRAN","JOFFREY",3,"JON"
"CATELYN","JOFFREY",6,"JON"
"CERSEI","JOFFREY",158,"JON"
"JAIME","JOFFREY",13,"JON"
"JEOR","JOFFREY",2,"JON"
"ALLISER_THORNE","MAESTER_AEMON",2,"JON"
"DAREON","MAESTER_AEMON",2,"JON"
"JEOR","MAESTER_AEMON",9,"JON"
"ARYA","NED",94,"JON"
"BENJEN","NED",14,"JON"
"BRAN","NED",34,"JON"
"BRANDON_STARK","NED",3,"JON"
"CATELYN","NED",77,"JON"
"CERSEI","NED",92,"JON"
"JAIME","NED",60,"JON"
"JEOR","NED",3,"JON"
"JOFFREY","NED",47,"JON"
"BRAN","OSHA",153,"JON"
"HODOR","OSHA",38,"JON"
"ALLISER_THORNE","OTHELL_YARWYCK",3,"JON"
"JEOR","OTHELL_YARWYCK",6,"JON"
"JEOR","OTHOR",6,"JON"
"ALLISER_THORNE","PYP",10,"JON"
"DAREON","PYP",8,"JON"
"GRENN","PYP",36,"JON"
"JEOR","PYP",10,"JON"
"MAESTER_AEMON","PYP",6,"JON"
"NED","PYP",3,"JON"
"OTHELL_YARWYCK","PYP",2,"JON"
"OTHOR","PYP",2,"JON"
"ALLISER_THORNE","RAST",4,"JON"
"DAREON","RAST",2,"JON"
"GRENN","RAST",23,"JON"
"JEOR","RAST",19,"JON"
"PYP","RAST",10,"JON"
"BRAN","RICKON",72,"JON"
"CATELYN","RICKON",4,"JON"
"HODOR","RICKON",25,"JON"
"OSHA","RICKON",34,"JON"
"ARYA","ROBB",15,"JON"
"BENJEN","ROBB",5,"JON"
"BRAN","ROBB",59,"JON"
"CATELYN","ROBB",224,"JON"
"CERSEI","ROBB",12,"JON"
"HODOR","ROBB",3,"JON"
"JAIME","ROBB",44,"JON"
"JOFFREY","ROBB",27,"JON"
"NED","ROBB",38,"JON"
"OSHA","ROBB",10,"JON"
"RICKON","ROBB",5,"JON"
"ARYA","ROBERT",10,"JON"
"BENJEN","ROBERT",2,"JON"
"BRAN","ROBERT",7,"JON"
"CATELYN","ROBERT",15,"JON"
"CERSEI","ROBERT",86,"JON"
"JAIME","ROBERT",23,"JON"
"JEOR","ROBERT",3,"JON"
"JOFFREY","ROBERT",33,"JON"
"NED","ROBERT",199,"JON"
"ROBB","ROBERT",5,"JON"
"BRAN","RODRIK",23,"JON"
"CATELYN","RODRIK",28,"JON"
"NED","RODRIK",12,"JON"
"RICKON","RODRIK",2,"JON"
"ROBB","RODRIK",16,"JON"
"ALLISER_THORNE","SAM",18,"JON"
"BRAN","SAM",17,"JON"
"DAREON","SAM",6,"JON"
"GRENN","SAM",59,"JON"
"HODOR","SAM",8,"JON"
"JEOR","SAM",37,"JON"
"MAESTER_AEMON","SAM",16,"JON"
"OTHELL_YARWYCK","SAM",6,"JON"
"OTHOR","SAM",2,"JON"
"PYP","SAM",35,"JON"
"RAST","SAM",19,"JON"
"BRAN","THEON",75,"JON"
"CATELYN","THEON",16,"JON"
"HODOR","THEON",8,"JON"
"JAIME","THEON",4,"JON"
"NED","THEON",18,"JON"
"OSHA","THEON",61,"JON"
"RICKON","THEON",8,"JON"
"ROBB","THEON",87,"JON"
"ROBERT","THEON",2,"JON"
"RODRIK","THEON",31,"JON"
"ARYA","TYRION",4,"JON"
"BENJEN","TYRION",17,"JON"
"BRAN","TYRION",15,"JON"
"CATELYN","TYRION",49,"JON"
"CERSEI","TYRION",290,"JON"
"GRENN","TYRION",6,"JON"
"HODOR","TYRION",3,"JON"
"JAIME","TYRION",50,"JON"
"JEOR","TYRION",17,"JON"
"JOFFREY","TYRION",121,"JON"
"MAESTER_AEMON","TYRION",7,"JON"
"NED","TYRION",23,"JON"
"PYP","TYRION",6,"JON"
"RAST","TYRION",3,"JON"
"ROBB","TYRION",19,"JON"
"ROBERT","TYRION",10,"JON"
"RODRIK","TYRION",9,"JON"
"THEON","TYRION",21,"JON"
"BRAN","WILL",3,"JON"
"JOFFREY","WILL",2,"JON"
"NED","WILL",3,"JON"
"THEON","WILL",2,"JON"
"BENJEN","CRASTER",2,"JON"
"GRENN","CRASTER",3,"JON"
"JEOR","CRASTER",46,"JON"
"RAST","CRASTER",8,"JON"
"SAM","CRASTER",10,"JON"
"GRENN","EDDISON_TOLLETT",39,"JON"
"JEOR","EDDISON_TOLLETT",8,"JON"
"RAST","EDDISON_TOLLETT",11,"JON"
"SAM","EDDISON_TOLLETT",42,"JON"
"CRASTER","EDDISON_TOLLETT",5,"JON"
"BRAN","GILLY",3,"JON"
"GRENN","GILLY",2,"JON"
"HODOR","GILLY",3,"JON"
"MAESTER_AEMON","GILLY",10,"JON"
"RAST","GILLY",2,"JON"
"SAM","GILLY",119,"JON"
"CRASTER","GILLY",6,"JON"
"EDDISON_TOLLETT","GILLY",4,"JON"
"CRASTER","MANCE",2,"JON"
"JEOR","QHORIN",13,"JON"
"SAM","QHORIN",5,"JON"
"MANCE","QHORIN",9,"JON"
"MANCE","LORD_OF_BONES",3,"JON"
"MANCE","LORD_OF_BONES",4,"JON"
"QHORIN","LORD_OF_BONES",10,"JON"
"BRAN","YGRITTE",2,"JON"
"HODOR","YGRITTE",2,"JON"
"OSHA","YGRITTE",2,"JON"
"RICKON","YGRITTE",2,"JON"
"MANCE","YGRITTE",16,"JON"
"QHORIN","YGRITTE",28,"JON"
"LORD_OF_BONES","YGRITTE",20,"JON"
"BRAN","JOJEN",65,"JON"
"BRANDON_STARK","JOJEN",3,"JON"
"HODOR","JOJEN",23,"JON"
"NED","JOJEN",3,"JON"
"OSHA","JOJEN",28,"JON"
"RICKON","JOJEN",9,"JON"
"SAM","JOJEN",12,"JON"
"GILLY","JOJEN",4,"JON"
"YGRITTE","JOJEN",2,"JON"
"BRAN","MEERA",29,"JON"
"HODOR","MEERA",14,"JON"
"OSHA","MEERA",34,"JON"
"RICKON","MEERA",13,"JON"
"SAM","MEERA",8,"JON"
"GILLY","MEERA",8,"JON"
"YGRITTE","MEERA",2,"JON"
"JOJEN","MEERA",24,"JON"
"BRAN","ORELL",4,"JON"
"HODOR","ORELL",3,"JON"
"OSHA","ORELL",3,"JON"
"RICKON","ORELL",3,"JON"
"MANCE","ORELL",10,"JON"
"YGRITTE","ORELL",32,"JON"
"JOJEN","ORELL",3,"JON"
"MEERA","ORELL",3,"JON"
"YGRITTE","QHORIN_HALFHAND",2,"JON"
"BRAN","TORMUND",2,"JON"
"HODOR","TORMUND",2,"JON"
"OSHA","TORMUND",2,"JON"
"RICKON","TORMUND",2,"JON"
"MANCE","TORMUND",14,"JON"
"LORD_OF_BONES","TORMUND",4,"JON"
"YGRITTE","TORMUND",29,"JON"
"JOJEN","TORMUND",2,"JON"
"MEERA","TORMUND",2,"JON"
"ORELL","TORMUND",30,"JON"
"CATELYN","CERSEI",22,"JON_ARRYN"
"CATELYN","JAIME",61,"JON_ARRYN"
"CERSEI","JAIME",69,"JON_ARRYN"
"CATELYN","LITTLEFINGER",50,"JON_ARRYN"
"CERSEI","LITTLEFINGER",51,"JON_ARRYN"
"HUGH_OF_THE_VALE","LITTLEFINGER",4,"JON_ARRYN"
"JAIME","LITTLEFINGER",7,"JON_ARRYN"
"CATELYN","LYSA",30,"JON_ARRYN"
"CATELYN","NED",77,"JON_ARRYN"
"CERSEI","NED",92,"JON_ARRYN"
"HUGH_OF_THE_VALE","NED",6,"JON_ARRYN"
"JAIME","NED",60,"JON_ARRYN"
"LITTLEFINGER","NED",107,"JON_ARRYN"
"CERSEI","PYCELLE",33,"JON_ARRYN"
"JAIME","PYCELLE",2,"JON_ARRYN"
"LITTLEFINGER","PYCELLE",27,"JON_ARRYN"
"NED","PYCELLE",68,"JON_ARRYN"
"CATELYN","ROBERT",15,"JON_ARRYN"
"CERSEI","ROBERT",86,"JON_ARRYN"
"JAIME","ROBERT",23,"JON_ARRYN"
"LITTLEFINGER","ROBERT",14,"JON_ARRYN"
"NED","ROBERT",199,"JON_ARRYN"
"PYCELLE","ROBERT",14,"JON_ARRYN"
"CATELYN","ROBIN",10,"JON_ARRYN"
"LITTLEFINGER","ROBIN",3,"JON_ARRYN"
"LYSA","ROBIN",30,"JON_ARRYN"
"CATELYN","VARYS",11,"JON_ARRYN"
"CERSEI","VARYS",29,"JON_ARRYN"
"LITTLEFINGER","VARYS",98,"JON_ARRYN"
"LYSA","VARYS",2,"JON_ARRYN"
"NED","VARYS",102,"JON_ARRYN"
"PYCELLE","VARYS",27,"JON_ARRYN"
"ROBERT","VARYS",11,"JON_ARRYN"
"AERYS","BARRISTAN",5,"JORAH"
"BARRISTAN","DAENERYS",37,"JORAH"
"DAENERYS","DOREAH",54,"JORAH"
"DAENERYS","DROGO",103,"JORAH"
"DOREAH","DROGO",3,"JORAH"
"DAENERYS","ILLYRIO",10,"JORAH"
"DROGO","ILLYRIO",6,"JORAH"
"DAENERYS","IRRI",47,"JORAH"
"DOREAH","IRRI",9,"JORAH"
"DROGO","IRRI",2,"JORAH"
"DAENERYS","MIRRI_MAZ_DUUR",45,"JORAH"
"DROGO","MIRRI_MAZ_DUUR",9,"JORAH"
"AERYS","NED",10,"JORAH"
"BARRISTAN","NED",25,"JORAH"
"DAENERYS","NED",3,"JORAH"
"DAENERYS","QOTHO",28,"JORAH"
"DROGO","QOTHO",6,"JORAH"
"MIRRI_MAZ_DUUR","QOTHO",15,"JORAH"
"DAENERYS","RAKHARO",29,"JORAH"
"DROGO","RAKHARO",5,"JORAH"
"IRRI","RAKHARO",11,"JORAH"
"MIRRI_MAZ_DUUR","RAKHARO",4,"JORAH"
"QOTHO","RAKHARO",3,"JORAH"
"DAENERYS","RHAEGO",17,"JORAH"
"DROGO","RHAEGO",9,"JORAH"
"AERYS","ROBERT",12,"JORAH"
"BARRISTAN","ROBERT",27,"JORAH"
"DAENERYS","ROBERT",7,"JORAH"
"DROGO","ROBERT",2,"JORAH"
"NED","ROBERT",199,"JORAH"
"BARRISTAN","VARYS",6,"JORAH"
"DAENERYS","VARYS",4,"JORAH"
"ILLYRIO","VARYS",9,"JORAH"
"NED","VARYS",102,"JORAH"
"ROBERT","VARYS",11,"JORAH"
"DAENERYS","VISERYS",66,"JORAH"
"DOREAH","VISERYS",30,"JORAH"
"DROGO","VISERYS",27,"JORAH"
"ILLYRIO","VISERYS",25,"JORAH"
"IRRI","VISERYS",3,"JORAH"
"RAKHARO","VISERYS",3,"JORAH"
"RHAEGO","VISERYS",2,"JORAH"
"ROBERT","VISERYS",7,"JORAH"
"DAENERYS","PYATT_PREE",23,"JORAH"
"DAENERYS","QUAITHE",4,"JORAH"
"DAENERYS","XARO",80,"JORAH"
"DOREAH","XARO",13,"JORAH"
"IRRI","XARO",3,"JORAH"
"PYATT_PREE","XARO",9,"JORAH"
"QUAITHE","XARO",2,"JORAH"
"BARRISTAN","DAARIO",6,"JORAH"
"DAENERYS","DAARIO",36,"JORAH"
"BARRISTAN","GREY_WORM",5,"JORAH"
"DAENERYS","GREY_WORM",12,"JORAH"
"DAARIO","GREY_WORM",6,"JORAH"
"BARRISTAN","KRAZNYS_MO_NAKLOZ",2,"JORAH"
"DAENERYS","KRAZNYS_MO_NAKLOZ",23,"JORAH"
"DAENERYS","MERO",16,"JORAH"
"DAARIO","MERO",17,"JORAH"
"GREY_WORM","MERO",2,"JORAH"
"BARRISTAN","MISSANDEI",7,"JORAH"
"DAENERYS","MISSANDEI",67,"JORAH"
"DAARIO","MISSANDEI",7,"JORAH"
"GREY_WORM","MISSANDEI",2,"JORAH"
"KRAZNYS_MO_NAKLOZ","MISSANDEI",52,"JORAH"
"MERO","MISSANDEI",6,"JORAH"
"DAENERYS","PRENDAHL",8,"JORAH"
"DAARIO","PRENDAHL",7,"JORAH"
"MERO","PRENDAHL",13,"JORAH"
"MISSANDEI","PRENDAHL",3,"JORAH"
"BARRISTAN","CERSEI",13,"LANCEL"
"BRONN","CERSEI",5,"LANCEL"
"BRONN","HOUND",13,"LANCEL"
"CERSEI","HOUND",12,"LANCEL"
"CERSEI","ILYN_PAYNE",8,"LANCEL"
"HOUND","ILYN_PAYNE",5,"LANCEL"
"BARRISTAN","JOFFREY",5,"LANCEL"
"BRONN","JOFFREY",13,"LANCEL"
"CERSEI","JOFFREY",158,"LANCEL"
"HOUND","JOFFREY",67,"LANCEL"
"ILYN_PAYNE","JOFFREY",6,"LANCEL"
"BARRISTAN","NED",25,"LANCEL"
"CERSEI","NED",92,"LANCEL"
"HOUND","NED",14,"LANCEL"
"ILYN_PAYNE","NED",6,"LANCEL"
"JOFFREY","NED",47,"LANCEL"
"BARRISTAN","RENLY",3,"LANCEL"
"CERSEI","RENLY",3,"LANCEL"
"JOFFREY","RENLY",8,"LANCEL"
"NED","RENLY",30,"LANCEL"
"BARRISTAN","ROBERT",27,"LANCEL"
"CERSEI","ROBERT",86,"LANCEL"
"HOUND","ROBERT",6,"LANCEL"
"JOFFREY","ROBERT",33,"LANCEL"
"NED","ROBERT",199,"LANCEL"
"RENLY","ROBERT",35,"LANCEL"
"BRONN","SANSA",7,"LANCEL"
"CERSEI","SANSA",116,"LANCEL"
"HOUND","SANSA",59,"LANCEL"
"ILYN_PAYNE","SANSA",8,"LANCEL"
"JOFFREY","SANSA",147,"LANCEL"
"NED","SANSA",57,"LANCEL"
"RENLY","SANSA",7,"LANCEL"
"ROBERT","SANSA",17,"LANCEL"
"BRONN","SHAE",15,"LANCEL"
"CERSEI","SHAE",21,"LANCEL"
"HOUND","SHAE",3,"LANCEL"
"ILYN_PAYNE","SHAE",4,"LANCEL"
"JOFFREY","SHAE",5,"LANCEL"
"SANSA","SHAE",105,"LANCEL"
"CERSEI","STANNIS",9,"LANCEL"
"HOUND","STANNIS",2,"LANCEL"
"JOFFREY","STANNIS",11,"LANCEL"
"NED","STANNIS",14,"LANCEL"
"RENLY","STANNIS",54,"LANCEL"
"ROBERT","STANNIS",14,"LANCEL"
"SANSA","STANNIS",2,"LANCEL"
"CERSEI","TOMMEN",25,"LANCEL"
"HOUND","TOMMEN",2,"LANCEL"
"ILYN_PAYNE","TOMMEN",2,"LANCEL"
"JOFFREY","TOMMEN",8,"LANCEL"
"ROBERT","TOMMEN",4,"LANCEL"
"SANSA","TOMMEN",9,"LANCEL"
"SHAE","TOMMEN",3,"LANCEL"
"BRONN","TYRION",244,"LANCEL"
"CERSEI","TYRION",290,"LANCEL"
"HOUND","TYRION",39,"LANCEL"
"JOFFREY","TYRION",121,"LANCEL"
"NED","TYRION",23,"LANCEL"
"ROBERT","TYRION",10,"LANCEL"
"SANSA","TYRION",110,"LANCEL"
"SHAE","TYRION",243,"LANCEL"
"STANNIS","TYRION",20,"LANCEL"
"TOMMEN","TYRION",3,"LANCEL"
"ARYA","CATELYN",14,"LITTLEFINGER"
"ARYA","CERSEI",20,"LITTLEFINGER"
"BARRISTAN","CERSEI",13,"LITTLEFINGER"
"CATELYN","CERSEI",22,"LITTLEFINGER"
"ARYA","HOUND",89,"LITTLEFINGER"
"CATELYN","HOUND",4,"LITTLEFINGER"
"CERSEI","HOUND",12,"LITTLEFINGER"
"ARYA","JAIME",3,"LITTLEFINGER"
"BARRISTAN","JAIME",4,"LITTLEFINGER"
"CATELYN","JAIME",61,"LITTLEFINGER"
"CERSEI","JAIME",69,"LITTLEFINGER"
"HOUND","JAIME",2,"LITTLEFINGER"
"CERSEI","JANOS",11,"LITTLEFINGER"
"ARYA","JOFFREY",33,"LITTLEFINGER"
"BARRISTAN","JOFFREY",5,"LITTLEFINGER"
"CATELYN","JOFFREY",6,"LITTLEFINGER"
"CERSEI","JOFFREY",158,"LITTLEFINGER"
"HOUND","JOFFREY",67,"LITTLEFINGER"
"JAIME","JOFFREY",13,"LITTLEFINGER"
"JANOS","JOFFREY",4,"LITTLEFINGER"
"CATELYN","JON_ARRYN",4,"LITTLEFINGER"
"CERSEI","JON_ARRYN",3,"LITTLEFINGER"
"HUGH_OF_THE_VALE","JON_ARRYN",2,"LITTLEFINGER"
"JAIME","JON_ARRYN",2,"LITTLEFINGER"
"ARYA","JORY_CASSEL",7,"LITTLEFINGER"
"HUGH_OF_THE_VALE","JORY_CASSEL",7,"LITTLEFINGER"
"JAIME","JORY_CASSEL",27,"LITTLEFINGER"
"CATELYN","LORAS",9,"LITTLEFINGER"
"CERSEI","LORAS",20,"LITTLEFINGER"
"HOUND","LORAS",4,"LITTLEFINGER"
"JAIME","LORAS",2,"LITTLEFINGER"
"JOFFREY","LORAS",16,"LITTLEFINGER"
"ARYA","MOUNTAIN",6,"LITTLEFINGER"
"HOUND","MOUNTAIN",5,"LITTLEFINGER"
"HUGH_OF_THE_VALE","MOUNTAIN",2,"LITTLEFINGER"
"LORAS","MOUNTAIN",4,"LITTLEFINGER"
"CERSEI","MYRCELLA",12,"LITTLEFINGER"
"JOFFREY","MYRCELLA",8,"LITTLEFINGER"
"ARYA","NED",94,"LITTLEFINGER"
"BARRISTAN","NED",25,"LITTLEFINGER"
"CATELYN","NED",77,"LITTLEFINGER"
"CERSEI","NED",92,"LITTLEFINGER"
"HOUND","NED",14,"LITTLEFINGER"
"HUGH_OF_THE_VALE","NED",6,"LITTLEFINGER"
"JAIME","NED",60,"LITTLEFINGER"
"JANOS","NED",13,"LITTLEFINGER"
"JOFFREY","NED",47,"LITTLEFINGER"
"JON_ARRYN","NED",15,"LITTLEFINGER"
"JORY_CASSEL","NED",44,"LITTLEFINGER"
"LORAS","NED",4,"LITTLEFINGER"
"MOUNTAIN","NED",5,"LITTLEFINGER"
"ARYA","PYCELLE",3,"LITTLEFINGER"
"BARRISTAN","PYCELLE",4,"LITTLEFINGER"
"CERSEI","PYCELLE",33,"LITTLEFINGER"
"JAIME","PYCELLE",2,"LITTLEFINGER"
"JANOS","PYCELLE",4,"LITTLEFINGER"
"JOFFREY","PYCELLE",21,"LITTLEFINGER"
"JON_ARRYN","PYCELLE",5,"LITTLEFINGER"
"LORAS","PYCELLE",5,"LITTLEFINGER"
"NED","PYCELLE",68,"LITTLEFINGER"
"BARRISTAN","RENLY",3,"LITTLEFINGER"
"CATELYN","RENLY",30,"LITTLEFINGER"
"CERSEI","RENLY",3,"LITTLEFINGER"
"JAIME","RENLY",6,"LITTLEFINGER"
"JANOS","RENLY",3,"LITTLEFINGER"
"JOFFREY","RENLY",8,"LITTLEFINGER"
"LORAS","RENLY",73,"LITTLEFINGER"
"NED","RENLY",30,"LITTLEFINGER"
"PYCELLE","RENLY",8,"LITTLEFINGER"
"ARYA","ROBB",15,"LITTLEFINGER"
"CATELYN","ROBB",224,"LITTLEFINGER"
"CERSEI","ROBB",12,"LITTLEFINGER"
"HOUND","ROBB",4,"LITTLEFINGER"
"JAIME","ROBB",44,"LITTLEFINGER"
"JOFFREY","ROBB",27,"LITTLEFINGER"
"LORAS","ROBB",2,"LITTLEFINGER"
"MOUNTAIN","ROBB",3,"LITTLEFINGER"
"NED","ROBB",38,"LITTLEFINGER"
"RENLY","ROBB",11,"LITTLEFINGER"
"ARYA","ROBERT",10,"LITTLEFINGER"
"BARRISTAN","ROBERT",27,"LITTLEFINGER"
"CATELYN","ROBERT",15,"LITTLEFINGER"
"CERSEI","ROBERT",86,"LITTLEFINGER"
"HOUND","ROBERT",6,"LITTLEFINGER"
"JAIME","ROBERT",23,"LITTLEFINGER"
"JOFFREY","ROBERT",33,"LITTLEFINGER"
"JON_ARRYN","ROBERT",9,"LITTLEFINGER"
"JORY_CASSEL","ROBERT",4,"LITTLEFINGER"
"LORAS","ROBERT",3,"LITTLEFINGER"
"MOUNTAIN","ROBERT",4,"LITTLEFINGER"
"MYRCELLA","ROBERT",2,"LITTLEFINGER"
"NED","ROBERT",199,"LITTLEFINGER"
"PYCELLE","ROBERT",14,"LITTLEFINGER"
"RENLY","ROBERT",35,"LITTLEFINGER"
"ROBB","ROBERT",5,"LITTLEFINGER"
"CATELYN","ROBIN",10,"LITTLEFINGER"
"JON_ARRYN","ROBIN",3,"LITTLEFINGER"
"MYRCELLA","ROBIN",3,"LITTLEFINGER"
"ARYA","SANSA",61,"LITTLEFINGER"
"CATELYN","SANSA",20,"LITTLEFINGER"
"CERSEI","SANSA",116,"LITTLEFINGER"
"HOUND","SANSA",59,"LITTLEFINGER"
"HUGH_OF_THE_VALE","SANSA",2,"LITTLEFINGER"
"JAIME","SANSA",2,"LITTLEFINGER"
"JOFFREY","SANSA",147,"LITTLEFINGER"
"LORAS","SANSA",35,"LITTLEFINGER"
"MOUNTAIN","SANSA",4,"LITTLEFINGER"
"MYRCELLA","SANSA",5,"LITTLEFINGER"
"NED","SANSA",57,"LITTLEFINGER"
"PYCELLE","SANSA",15,"LITTLEFINGER"
"RENLY","SANSA",7,"LITTLEFINGER"
"ROBB","SANSA",19,"LITTLEFINGER"
"ROBERT","SANSA",17,"LITTLEFINGER"
"ARYA","SEPTA_MORDANE",11,"LITTLEFINGER"
"JOFFREY","SEPTA_MORDANE",5,"LITTLEFINGER"
"NED","SEPTA_MORDANE",9,"LITTLEFINGER"
"SANSA","SEPTA_MORDANE",64,"LITTLEFINGER"
"CERSEI","SHAE",21,"LITTLEFINGER"
"HOUND","SHAE",3,"LITTLEFINGER"
"JOFFREY","SHAE",5,"LITTLEFINGER"
"LORAS","SHAE",2,"LITTLEFINGER"
"SANSA","SHAE",105,"LITTLEFINGER"
"CATELYN","STANNIS",13,"LITTLEFINGER"
"CERSEI","STANNIS",9,"LITTLEFINGER"
"HOUND","STANNIS",2,"LITTLEFINGER"
"JAIME","STANNIS",6,"LITTLEFINGER"
"JOFFREY","STANNIS",11,"LITTLEFINGER"
"LORAS","STANNIS",5,"LITTLEFINGER"
"NED","STANNIS",14,"LITTLEFINGER"
"RENLY","STANNIS",54,"LITTLEFINGER"
"ROBB","STANNIS",11,"LITTLEFINGER"
"ROBERT","STANNIS",14,"LITTLEFINGER"
"SANSA","STANNIS",2,"LITTLEFINGER"
"ARYA","TYRION",4,"LITTLEFINGER"
"CATELYN","TYRION",49,"LITTLEFINGER"
"CERSEI","TYRION",290,"LITTLEFINGER"
"HOUND","TYRION",39,"LITTLEFINGER"
"JAIME","TYRION",50,"LITTLEFINGER"
"JANOS","TYRION",39,"LITTLEFINGER"
"JOFFREY","TYRION",121,"LITTLEFINGER"
"LORAS","TYRION",48,"LITTLEFINGER"
"MYRCELLA","TYRION",16,"LITTLEFINGER"
"NED","TYRION",23,"LITTLEFINGER"
"PYCELLE","TYRION",58,"LITTLEFINGER"
"ROBB","TYRION",19,"LITTLEFINGER"
"ROBERT","TYRION",10,"LITTLEFINGER"
"ROBIN","TYRION",12,"LITTLEFINGER"
"SANSA","TYRION",110,"LITTLEFINGER"
"SHAE","TYRION",243,"LITTLEFINGER"
"STANNIS","TYRION",20,"LITTLEFINGER"
"ARYA","TYWIN",103,"LITTLEFINGER"
"CATELYN","TYWIN",6,"LITTLEFINGER"
"CERSEI","TYWIN",75,"LITTLEFINGER"
"JAIME","TYWIN",53,"LITTLEFINGER"
"JOFFREY","TYWIN",61,"LITTLEFINGER"
"LORAS","TYWIN",12,"LITTLEFINGER"
"MOUNTAIN","TYWIN",14,"LITTLEFINGER"
"NED","TYWIN",13,"LITTLEFINGER"
"PYCELLE","TYWIN",12,"LITTLEFINGER"
"RENLY","TYWIN",2,"LITTLEFINGER"
"ROBB","TYWIN",22,"LITTLEFINGER"
"ROBERT","TYWIN",10,"LITTLEFINGER"
"SANSA","TYWIN",14,"LITTLEFINGER"
"SHAE","TYWIN",8,"LITTLEFINGER"
"STANNIS","TYWIN",6,"LITTLEFINGER"
"TYRION","TYWIN",187,"LITTLEFINGER"
"ARYA","VARYS",7,"LITTLEFINGER"
"BARRISTAN","VARYS",6,"LITTLEFINGER"
"CATELYN","VARYS",11,"LITTLEFINGER"
"CERSEI","VARYS",29,"LITTLEFINGER"
"JANOS","VARYS",8,"LITTLEFINGER"
"JOFFREY","VARYS",26,"LITTLEFINGER"
"JON_ARRYN","VARYS",2,"LITTLEFINGER"
"NED","VARYS",102,"LITTLEFINGER"
